source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
fda.rems.approved,https://www.accessdata.fda.gov/scripts/cder/rems/index.cfm,2026-09-10T10:35:29Z,200,text/html,1087000,281157269b152d8ecb67b0ce4d6c8cb9acde32d3b6db86eb1108f751e5599c2b,,,first_capture,raw/fda.rems.approved/2026/09/20260910T103529Z-281157269b15.html.gz,,
fda.rems.approved,https://www.accessdata.fda.gov/scripts/cder/rems/index.cfm,2026-09-10T12:45:48Z,404,text/html,420,15655798edc2812d203df5b0a8838cce87224f03039092319daf1b008f12e190,,,quarantined,quarantine/fda.rems.approved/2026/09/20260910T124548Z-15655798edc2.html.gz,bad_status_404,
