source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
tga.shortages.au,https://apps.tga.gov.au/prod/MSI/search/,2026-09-10T07:39:42Z,200,text/html,1758707,5cdb27b5c2050f2b153b62693c3a63af174baaa8cef79dc0cb3b140de40efd74,,,first_capture,raw/tga.shortages.au/2026/09/20260910T073942Z-5cdb27b5c205.html.gz,,
tga.shortages.au,https://apps.tga.gov.au/prod/MSI/search/,2026-09-10T08:07:37Z,200,text/html,1758707,e44c5bd7baf2a21980008fe11d0aeee2d47730f26aeab1654c2fc5e13731523b,,,changed,raw/tga.shortages.au/2026/09/20260910T080737Z-e44c5bd7baf2.html.gz,,
